code,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,industry,area,float_mv,total_mv,avg_price,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight_profit,weight
SHSE.600152,2022-09-26,12.77,14.07,12.5,12.69,13.15,-3.4981,885302.64,116501.1138,14.47,11.84,,,维科技术,1.06,18.04,电气设备,浙江,62.26,66.61,13.16,37.4799686787,false,false,false,,未涨停,未涨停,2天1板,11.88,12.352,11.795714285714284,-2.889733840304188,7.581446045779345,13.159467569191932,false,8.38,断板,11.6,5.2,12.602879660636134,13.362068965517249,1,SHSE.600152,2022-09-26T09:30:00.000000,12.77,2022-09-27T11:30:00.000000,13.0,0.7881500874640389,1.5,未涨停卖出,2022-09-26,0.3152600349856156,0.4
SZSE.002568,2022-09-26,26.53,28.0,26.35,27.34,27.3,0.1465,344495.11,93508.1551,30.03,24.57,,,百润股份,0.98,4.8,红黄酒,上海,196.1,287.11,27.14,139.4315508828,false,false,false,,未涨停,未涨停,2天2板,3.6149999999999998,26.410000000000004,25.194285714285716,-2.820512820512819,8.516670446813329,27.143536260935605,false,21.1,炸板,24.439999999999998,7.565,26.785611363027623,11.702127659574481,1,SZSE.002568,2022-09-26T09:30:00.000000,26.53,2022-09-27T11:30:00.000000,27.0,0.758926813351267,1.5,未涨停卖出,2022-09-26,0.30357072534050683,0.4
SZSE.002514,2022-09-28,14.0,14.06,13.07,13.07,14.52,-9.9862,968534.51,130680.4399,15.97,13.07,,,宝馨科技,0.86,17.48,机械基件,江苏,72.41,94.11,13.49,48.2624984392,false,false,false,,未涨停,未涨停,3天2板,14.794999999999998,13.192000000000002,12.73857142857143,-3.5812672176308515,2.6017718963777017,13.4925951063943,true,10.09,断板,12.401428571428571,6.5297,13.904194201137773,17.08328533579081,1,SZSE.002514,2022-09-28T09:30:00.000000,14.0,2022-09-29T09:30:00.000000,12.39,-12.380597014925359,1.0,止损卖出,2022-09-28,-4.952238805970143,0.4
SHSE.600536,2022-10-17,53.0,57.57,52.71,55.74,54.65,1.9945,480407.47,267474.5574,60.12,49.19,,,中国软件,1.21,7.47,软件服务,北京,358.37,367.88,55.68,249.97095574380003,false,false,true,断板,断板,断板,2天2板,7.45,50.76800000000001,48.589999999999996,-3.0192131747483963,14.714961926322301,55.67660248913282,false,36.8,断板,46.959999999999994,4.2143,52.97886952754391,16.3756388415673,1,SHSE.600536,2022-10-17T09:30:00.000000,53.0,2022-10-18T11:30:00.000000,55.5,3.675021120811041,1.5,未涨停卖出,2022-10-17,0.0,0.0
SHSE.603786,2022-10-17,65.12,67.4,62.81,63.66,67.01,-4.9993,41119.84,26464.470500000003,73.71,60.31,,,科博达,1.93,1.03,汽车配件,上海,254.7,257.25,64.36,36.98646,false,false,true,断板,断板,断板,2天2板,6.0649999999999995,62.014000000000024,59.58428571428572,-2.820474556036413,6.840250305689404,64.35937129132799,false,51.77,断板,58.55428571428571,2.1805,67.68918478125902,14.440811944959513,1,SHSE.603786,2022-10-17T09:30:00.000000,65.12,2022-10-18T11:30:00.000000,64.94,-1.268687276149975,1.5,未涨停卖出,2022-10-17,-0.0,0.0
SZSE.002777,2022-10-17,14.2,15.98,14.04,15.46,14.7,5.1701,340457.81,50706.5578,16.17,13.23,,,久远银海,1.96,8.52,软件服务,四川,61.75,63.11,14.89,37.5729109214,false,false,true,断板,断板,断板,2天2板,5.359999999999999,14.068000000000001,13.524285714285714,-3.4013605442176873,14.312876307172292,14.89363918542506,false,11.9,断板,13.054285714285713,0.0681,14.510386241198066,12.606697307944847,1,SZSE.002777,2022-10-17T09:30:00.000000,14.2,2022-10-18T11:30:00.000000,15.39,7.301870927054884,1.5,未涨停卖出,2022-10-17,0.0,0.0
SZSE.002777,2022-10-18,15.02,15.87,14.85,15.85,15.46,2.5226,292436.89,44865.483100000005,17.01,13.91,,,久远银海,1.22,7.32,软件服务,四川,63.31,64.7,15.34,38.520739851500004,false,false,false,,未涨停,未涨停,2天2板,5.359999999999999,14.810000000000002,14.03,-2.846054333764562,12.972202423378477,15.341936887647794,false,11.9,断板,13.524285714285714,5.1701,14.89363918542506,14.312876307172292,1,SZSE.002777,2022-10-18T09:30:00.000000,15.02,2022-10-19T11:30:00.000000,15.6,2.8280700359719524,1.5,未涨停卖出,2022-10-18,1.131228014388781,0.4
SZSE.002197,2022-10-19,11.49,11.67,11.05,11.11,11.83,-6.0862,1129467.8,127210.8628,13.01,10.65,,,证通电子,0.76,21.14,IT设备,深圳,59.36,68.26,11.26,53.145363598799996,false,false,false,,未涨停,未涨停,3天2板,26.18,11.624,11.414285714285713,-2.8740490278951807,-2.665832290362946,11.262903006176892,false,8.56,断板,11.327142857142857,-2.0695,12.001811267830991,4.439399672089803,1,SZSE.002197,2022-10-19T09:30:00.000000,11.49,2022-10-20T11:30:00.000000,11.59,-0.13336277706332397,1.5,未涨停卖出,2022-10-19,-0.05334511082532959,0.4
SZSE.000948,2022-10-20,24.99,25.5,23.27,23.27,25.85,-9.9807,1236883.29,299313.65660000005,28.44,23.27,,,南天信息,2.18,36.98,软件服务,云南,77.84,91.77,24.2,50.8703415259,false,false,true,断板,断板,断板,9天7板,11.1725,25.236,23.797142857142855,-3.3268858800773806,-2.215151878977063,24.199021768658547,true,12.26,断板,22.97142857142857,-8.2357,27.541587636789178,12.53109452736319,1,SZSE.000948,2022-10-20T09:30:00.000000,24.99,2022-10-21T09:30:00.000000,21.15,-16.20827435451792,1.0,止损卖出,2022-10-20,-6.483309741807168,0.4
SZSE.002020,2022-10-20,13.51,14.55,13.05,13.43,14.0,-4.0714,942941.11,129706.06760000001,15.4,12.6,,,京新药业,1.44,14.37,化学制药,浙江,88.15,115.64,13.76,73.0998597279,false,false,true,断板,断板,断板,3天2板,9.175,12.829999999999998,12.040000000000001,-3.5000000000000018,11.54485049833886,13.755479130610821,false,8.95,断板,11.494285714285713,5.1051,13.64412129244212,21.7996520009943,1,SZSE.002020,2022-10-20T09:30:00.000000,13.51,2022-10-21T11:30:00.000000,13.21,-3.193506928716885,1.5,未涨停卖出,2022-10-20,-1.277402771486754,0.4
SHSE.600428,2022-10-21,7.93,8.07,7.6,7.68,8.18,-6.1125,1483568.23,115938.0244,9.0,7.36,,,中远海特,0.94,6.91,水运,广东,164.86,164.86,7.81,80.8893792768,false,false,true,断板,断板,断板,2天2板,8.535,7.494,7.191428571428572,-3.0562347188264063,6.793802145411189,7.814809056675472,false,6.01,断板,7.018571428571429,3.5443,7.842720923540234,16.54793405251373,1,SHSE.600428,2022-10-21T09:30:00.000000,7.93,2022-10-24T11:30:00.000000,7.38,-7.861700325610268,1.5,未涨停卖出,2022-10-21,-0.0,0.0
SZSE.002716,2022-10-25,3.08,3.12,2.88,3.01,3.19,-5.6426,1077604.98,32407.071500000005,3.51,2.87,,,金贵银业,1.15,5.12,小金属,湖南,63.41,66.54,3.01,48.8180974603,false,false,true,断板,断板,断板,2天2板,4.484999999999999,2.9680000000000004,2.907142857142857,-3.448275862068962,3.538083538083535,3.007323843288104,true,2.55,炸板,2.9014285714285712,0.9494,3.3446160415582438,9.945839487936983,1,SZSE.002716,2022-10-25T09:30:00.000000,3.08,2022-10-26T11:30:00.000000,2.97,-4.530916844349671,1.5,未涨停卖出,2022-10-25,-1.8123667377398682,0.4
SZSE.000670,2022-10-26,8.03,9.0,7.94,8.63,8.34,3.4772,1290229.33,108734.245,9.17,7.51,,,盈方微,1.07,21.16,元器件,湖北,52.63,70.47,8.43,50.083719648800006,false,false,true,断板,断板,断板,3天2板,20.265,8.548,8.215714285714286,-3.7170263788968887,5.042601286732745,8.427513037546587,false,6.72,断板,8.06,-10.0324,8.802372979256011,3.4739454094292723,1,SZSE.000670,2022-10-26T09:30:00.000000,8.03,2022-10-27T11:30:00.000000,8.42,3.81343593365677,1.5,未涨停卖出,2022-10-26,0.0,0.0
SZSE.002640,2022-10-27,4.21,4.58,4.01,4.25,4.4,-3.4091,2396423.36,102573.145,4.84,3.96,,,跨境通,1.25,15.48,互联网,山西,65.8,66.22,4.28,45.876351257500005,false,false,true,断板,断板,断板,8天5板,6.960000000000001,4.266,4.1328571428571435,-4.318181818181826,2.834427929484949,4.2802597701267615,false,2.92,断板,3.995714285714286,1.1494,4.425592554661344,10.117983553807653,1,SZSE.002640,2022-10-27T09:30:00.000000,4.21,2022-10-28T11:30:00.000000,4.46,4.884130416799623,1.5,未涨停卖出,2022-10-27,1.9536521667198494,0.4
SZSE.002642,2022-10-28,7.31,7.41,6.78,7.0,7.53,-7.0385,1181519.72,82578.8835,8.28,6.78,,,荣联科技,1.0,19.69,软件服务,北京,42.0,46.54,6.99,36.069641860000004,false,false,false,,未涨停,未涨停,5天3板,17.240000000000002,7.212000000000001,6.920000000000001,-2.92164674634795,1.1560693641618376,6.989209075579373,true,5.06,断板,6.9142857142857155,1.7568,7.437298362118107,8.904958677685935,1,SZSE.002642,2022-10-28T09:30:00.000000,7.31,2022-11-01T11:30:00.000000,7.15,-3.16202843511579,2.5,未涨停卖出,2022-10-28,-1.264811374046316,0.4
SHSE.601882,2022-10-31,26.89,28.57,26.35,28.3,27.6,2.5362,206364.33,57064.337100000004,30.36,24.84,,,海天精工,1.01,3.95,机床制造,浙江,147.73,147.73,27.65,35.641020000000005,false,false,false,,未涨停,未涨停,3天2板,3.495,29.108000000000004,27.961428571428574,-2.572463768115945,1.2108516834414706,27.652228997133378,false,17.22,断板,27.240000000000002,-6.6937,28.37272987993763,1.3215859030836983,1,SHSE.601882,2022-10-31T09:30:00.000000,26.89,2022-11-01T11:30:00.000000,29.44,8.393695338850588,1.5,未涨停卖出,2022-10-31,0.0,0.0
SZSE.002777,2022-11-01,16.75,17.09,16.22,16.96,17.35,-2.2478,308461.37,51478.4872,19.09,15.62,,,久远银海,0.97,7.72,软件服务,四川,67.74,69.24,16.69,41.218406806400004,false,false,false,,未涨停,未涨停,5天3板,5.105,16.924,16.41714285714286,-3.4582132564841577,3.3066481030281816,16.688795488394547,false,11.9,炸板,16.35571428571429,7.6303,17.116348094670748,6.079133548781543,1,SZSE.002777,2022-11-01T09:30:00.000000,16.75,2022-11-02T11:30:00.000000,16.78,-0.8177025321155197,1.5,未涨停卖出,2022-11-01,-0.3270810128462079,0.4
SZSE.002279,2022-11-02,7.0,7.9,6.67,7.9,7.18,10.0279,2718534.34,197556.50190000003,7.9,6.46,,,久其软件,1.81,42.28,软件服务,北京,50.79,56.14,7.27,40.137874756,true,false,false,,涨停,6天5板,4天4板,18.2775,7.072,6.57,-2.506963788300832,20.24353120243531,7.267022490508619,false,4.33,断板,6.204285714285715,-3.1039,7.3832383805735855,15.726456366566879,1,SZSE.002279,2022-11-02T09:30:00.000000,7.0,2022-11-03T11:30:00.000000,7.17,1.4093816631130152,1.5,未涨停卖出,2022-11-02,0.5637526652452061,0.4
SHSE.603636,2022-11-03,15.54,15.88,14.46,14.56,16.03,-9.1703,676639.31,101580.5466,17.63,14.43,,,南威软件,2.51,11.45,软件服务,福建,86.02,86.02,15.01,51.19472889440001,false,false,true,断板,断板,断板,2天2板,1.04,15.030000000000001,14.654285714285715,-3.0567685589519775,-0.6434002729576916,15.012510372771573,true,11.11,断板,14.461428571428572,-1.5961,16.071117190542438,10.846586980144231,1,SHSE.603636,2022-11-03T09:30:00.000000,15.54,2022-11-04T11:30:00.000000,15.18,-3.2885764229047583,1.5,未涨停卖出,2022-11-03,-1.3154305691619035,0.4
SZSE.000032,2022-11-03,22.88,23.89,21.48,23.06,23.8,-3.1092,725054.8,165922.5351,26.18,21.42,,,深桑达Ａ,1.46,11.25,建筑工程,深圳,148.68,262.41,22.88,80.94430366659999,false,false,true,断板,断板,断板,5天4板,6.010000000000001,22.148,20.824285714285715,-3.865546218487402,10.736091102421614,22.884137185216897,true,11.98,断板,19.695714285714285,1.9272,23.395197717454415,20.838471023427875,1,SZSE.000032,2022-11-03T09:30:00.000000,22.88,2022-11-04T11:30:00.000000,23.79,2.942672998643163,1.5,未涨停卖出,2022-11-03,1.177069199457265,0.4
SZSE.002077,2022-11-03,16.65,18.85,16.5,18.16,17.35,4.6686,1610866.03,280473.1032,19.09,15.62,,,大港股份,1.03,27.76,半导体,江苏,105.39,105.39,17.41,52.5676435848,false,false,true,断板,断板,断板,9天6板,24.54,17.634,17.31,-4.034582132564857,4.910456383593307,17.41132396962893,false,11.42,断板,16.84142857142857,-9.8701,19.29316813397306,3.0197641869539638,1,SZSE.002077,2022-11-03T09:30:00.000000,16.65,2022-11-04T11:30:00.000000,17.78,5.7242316943809675,1.5,未涨停卖出,2022-11-03,2.289692677752387,0.4
SZSE.000948,2022-11-04,24.05,25.95,23.6,24.9,25.03,-0.5194,855958.43,213782.85750000004,27.53,22.53,,,南天信息,0.82,25.59,软件服务,云南,83.29,98.2,24.98,55.790720133,false,false,true,断板,断板,断板,3天2板,26.075000000000003,25.16,24.307142857142857,-3.9153016380343604,2.4390243902438975,24.975845789613874,false,13.79,断板,23.805714285714284,-6.3249,25.50874006422073,5.142822851656277,1,SZSE.000948,2022-11-04T09:30:00.000000,24.05,2022-11-07T11:30:00.000000,25.71,5.838582555000481,1.5,未涨停卖出,2022-11-04,2.3354330220001924,0.4
SZSE.002077,2022-11-04,17.62,18.5,17.28,17.68,18.16,-2.6432,1217183.08,216803.10780000003,19.98,16.34,,,大港股份,0.79,20.97,半导体,江苏,102.61,102.61,17.81,51.1781904504,false,false,false,,未涨停,未涨停,9天6板,24.54,17.988,17.497142857142855,-2.9735682819383213,1.0450685826257475,17.81187328039427,false,11.42,断板,17.31,4.6686,17.41132396962893,4.910456383593307,1,SZSE.002077,2022-11-04T09:30:00.000000,17.62,2022-11-07T11:30:00.000000,18.3,2.8258254697003062,1.5,未涨停卖出,2022-11-04,1.1303301878801226,0.4
SZSE.002279,2022-11-04,6.86,7.55,6.86,7.34,7.12,3.0899,2001973.37,144278.8559,7.83,6.41,,,久其软件,0.89,28.97,软件服务,北京,50.73,55.7,7.21,37.2926583176,false,false,true,断板,断板,断板,6天5板,31.906666666666666,7.390000000000001,7.117142857142857,-3.651685393258424,3.1312725812926474,7.206831922044996,false,4.33,断板,6.864285714285714,-9.8734,7.319168930610638,3.7252861602497473,1,SZSE.002279,2022-11-04T09:30:00.000000,6.86,2022-11-07T11:30:00.000000,7.69,10.983711181700839,1.5,未涨停卖出,2022-11-04,4.393484472680336,0.4
SZSE.000957,2022-11-08,15.4,15.71,15.19,15.45,15.9,-2.8302,1008033.39,155054.4201,17.49,14.31,,,中通客车,0.58,17.0,汽车整车,山东,91.6,91.6,15.38,60.424783758,false,false,true,断板,断板,断板,4天2板,26.9,15.302000000000001,14.79142857142857,-3.1446540880503147,4.452385551477695,15.38187342187147,false,12.28,断板,14.40857142857143,1.0807,15.673625085761463,10.350981558596072,1,SZSE.000957,2022-11-08T09:30:00.000000,15.4,2022-11-09T11:30:00.000000,14.96,-3.823738450604116,1.5,未涨停卖出,2022-11-08,-1.5294953802416464,0.4
SZSE.001203,2022-11-10,16.6,16.81,15.6,15.9,17.09,-6.9631,767880.53,124007.1443,18.8,15.38,,,大中矿业,1.26,17.61,普钢,内蒙,69.35,239.77,16.15,63.86328189900001,false,false,false,,未涨停,未涨停,2天2板,6.13,15.680000000000001,14.742857142857144,-2.867173785839663,7.848837209302322,16.149275760384235,false,9.63,断板,14.18857142857143,6.6126,16.503365643874133,20.449053564236795,1,SZSE.001203,2022-11-10T09:30:00.000000,16.6,2022-11-11T11:30:00.000000,15.03,-10.358748426541986,1.5,止损卖出,2022-11-10,-4.143499370616794,0.4
SZSE.000981,2022-11-14,2.31,2.34,2.13,2.13,2.37,-10.1266,4108687.53,89350.8639,2.61,2.13,,,银亿股份,2.04,7.36,汽车配件,甘肃,118.85,212.95,2.17,88.25876385810001,false,false,true,断板,断板,断板,5天4板,0.9624999999999999,2.2359999999999998,2.1328571428571426,-2.531645569620255,-0.13395847287340046,2.174681409759092,true,1.49,炸板,2.0785714285714283,-2.8689,2.5143398543361903,14.02061855670105,1,SZSE.000981,2022-11-14T09:30:00.000000,2.31,2022-11-15T11:30:00.000000,2.16,-7.423919364217858,1.5,未涨停卖出,2022-11-14,-2.9695677456871437,0.4
SZSE.000671,2022-11-15,2.15,2.27,2.14,2.17,2.25,-3.5556,4323722.77,94245.20390000001,2.48,2.03,,,阳 光 城,1.15,10.66,区域地产,福建,88.0,89.85,2.18,48.655439042699996,false,false,true,断板,断板,断板,3天2板,8.434999999999999,2.09,1.9942857142857144,-4.444444444444448,8.810888252148985,2.17972356030588,false,1.61,断板,1.9314285714285713,4.6512,2.2665946470361575,16.494082840236697,1,SZSE.000671,2022-11-15T09:30:00.000000,2.15,2022-11-16T11:30:00.000000,2.08,-4.2184426703690585,1.5,未涨停卖出,2022-11-15,-1.6873770681476234,0.4
SZSE.002317,2022-11-16,36.8,37.08,34.18,34.38,37.98,-9.4787,1321026.47,464853.46440000006,41.78,34.18,,,众生药业,1.09,18.68,中成药,广东,243.14,280.0,35.19,203.32840136400003,false,false,true,断板,断板,断板,11天6板,14.729999999999999,34.934,33.72857142857142,-3.1068983675618744,1.9313850063532718,35.1888077155638,true,12.3,断板,32.68857142857142,8.3595,35.99846394190211,16.18739620662531,1,SZSE.002317,2022-11-16T09:30:00.000000,36.8,2022-11-18T11:30:00.000000,39.93,7.425778715120076,2.5,未涨停卖出,2022-11-16,2.970311486048031,0.4
SHSE.600556,2022-11-17,8.25,8.35,7.82,8.07,8.49,-4.947,1210853.59,97258.9195,9.34,7.64,,,天下秀,0.88,11.35,互联网,广西,86.1,145.89,8.03,74.5798999503,false,false,false,,未涨停,未涨停,3天3板,11.649999999999999,8.376000000000001,7.99,-2.826855123674914,1.0012515644555704,8.032260902823108,false,5.65,断板,7.838571428571428,2.1661,8.622392696902182,8.310552214324778,1,SHSE.600556,2022-11-17T09:30:00.000000,8.25,2022-11-18T11:30:00.000000,7.84,-5.915272124227335,1.5,未涨停卖出,2022-11-17,-2.366108849690934,0.4
SHSE.601155,2022-11-17,19.95,21.09,19.84,20.6,20.99,-1.858,1037135.89,212391.69350000002,23.09,18.89,,,新城控股,1.07,4.59,区域地产,江苏,465.67,465.67,20.48,153.41550043400002,false,false,false,,未涨停,未涨停,4天3板,1.395,20.72,19.558571428571423,-4.9547403525488285,5.324665838872292,20.4786755089538,false,13.0,断板,18.72285714285714,-6.918,21.025447888326973,12.108957729284302,1,SHSE.601155,2022-11-17T09:30:00.000000,19.95,2022-11-18T11:30:00.000000,20.7,2.726966670407375,1.5,未涨停卖出,2022-11-17,1.0907866681629501,0.4
SZSE.000721,2022-11-17,9.95,11.39,9.71,11.18,10.39,7.6035,1640846.7,176167.1749,11.43,9.35,,,西安饮食,1.07,37.64,酒店餐饮,陕西,48.74,64.16,10.74,36.524338331,false,false,false,,未涨停,未涨停,8天7板,26.845,10.37,9.915714285714285,-4.2348411934552574,12.75032416078375,10.736357936423921,false,3.83,断板,9.404285714285715,7.1134,10.059428414779362,10.481543369284521,1,SZSE.000721,2022-11-17T09:30:00.000000,9.95,2022-11-18T11:30:00.000000,10.66,6.069651741293547,1.5,未涨停卖出,2022-11-17,2.4278606965174188,0.4
SZSE.002317,2022-11-17,33.3,37.82,33.24,37.82,34.38,10.0058,965590.73,353095.94090000005,37.82,30.94,,,众生药业,0.74,13.65,中成药,广东,267.47,308.02,36.57,223.67306979600002,true,false,false,,涨停,14天7板,11天6板,15.805,35.41799999999999,34.952857142857134,-3.1413612565445184,8.202885519270882,36.567867723833686,false,12.53,断板,33.72857142857142,-9.4787,35.1888077155638,1.9313850063532718,1,SZSE.002317,2022-11-17T09:30:00.000000,33.3,2022-11-18T11:30:00.000000,39.93,18.71677647797053,1.5,未涨停卖出,2022-11-17,7.486710591188213,0.4
SZSE.002603,2022-11-17,38.38,43.63,38.01,43.63,39.66,10.0101,2081948.27,857614.5105000001,43.63,35.69,,,以岭药业,1.48,15.13,中成药,河北,600.34,728.93,41.19,326.1004869245,true,false,false,,涨停,4天3板,2天2板,9.015,37.318,36.58142857142857,-3.227433182047388,19.268168860077342,41.192882784738934,false,20.01,断板,35.034285714285716,5.0318,39.79703342586378,13.203392595008957,1,SZSE.002603,2022-11-17T09:30:00.000000,38.38,2022-11-18T11:30:00.000000,45.04,16.185098478426006,1.5,未涨停卖出,2022-11-17,6.474039391370403,0.4
SZSE.002467,2022-11-18,6.8,7.15,6.34,6.34,7.04,-9.9432,3864407.82,258471.49470000004,7.74,6.34,,,二六三,1.03,28.45,电信运营,北京,86.13,86.77,6.69,71.283622624,false,false,true,断板,断板,断板,5天4板,22.583333333333332,6.464,6.1085714285714285,-3.4090909090909123,3.788587464920485,6.688514948197161,true,3.68,断板,5.848571428571428,3.9882,6.6732620486001695,20.371275036639,1,SZSE.002467,2022-11-18T09:30:00.000000,6.8,2022-11-21T11:30:00.000000,6.47,-5.799678080187292,1.5,未涨停卖出,2022-11-18,-2.3198712320749166,0.4
SZSE.002516,2022-11-18,6.0,6.14,5.58,5.58,6.2,-10.0,1126580.46,65489.7578,6.82,5.58,,,旷达科技,1.77,11.82,汽车配件,江苏,53.18,82.07,5.81,39.02757450840001,false,false,true,断板,断板,断板,3天3板,5.406666666666666,5.864,5.565714285714286,-3.2258064516129057,0.2566735112936336,5.813145188049862,true,4.3,断板,5.468571428571429,-3.2761,6.085213474522429,13.375130616509926,1,SZSE.002516,2022-11-18T09:30:00.000000,6.0,2022-11-21T09:30:00.000000,5.46,-9.905472636815912,1.0,止损卖出,2022-11-18,-3.9621890547263647,0.4
SZSE.002579,2022-11-18,10.37,10.86,9.9,10.13,10.69,-5.2385,1119973.29,116170.38230000001,11.76,9.62,,,中京电子,1.4,18.93,元器件,广东,59.94,63.01,10.37,37.91700796380001,false,false,true,断板,断板,断板,2天2板,12.565,9.737999999999998,9.40857142857143,-2.9934518241347083,7.667780139690253,10.372602930557388,false,7.48,断板,9.212857142857143,4.9068,10.447306331669173,16.03349356489378,1,SZSE.002579,2022-11-18T09:30:00.000000,10.37,2022-11-21T11:30:00.000000,9.72,-7.200736913311914,1.5,未涨停卖出,2022-11-18,-2.880294765324766,0.4
SZSE.000863,2022-11-21,5.9,6.25,5.56,5.99,6.18,-3.0744,2465455.87,144778.32,6.8,5.56,,,三湘印象,1.39,20.79,区域地产,上海,71.04,72.14,5.87,35.9241391389,false,false,false,,未涨停,未涨停,5天5板,6.95,5.824000000000001,5.4799999999999995,-4.530744336569569,9.306569343065707,5.87227383631896,true,3.08,炸板,5.195714285714286,6.9204,6.10297554283529,18.944184767665654,1,SZSE.000863,2022-11-21T09:30:00.000000,5.9,2022-11-22T11:30:00.000000,5.49,-7.875031621553248,1.5,未涨停卖出,2022-11-21,-0.0,0.0
